model,dataset,n,temp,n_graded,n_skipped,k,pass_at_k
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.530000
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.442500
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.592922
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.707470
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.792378
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.854386
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.895783
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.930000
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.061563
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.091766
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.122296
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.151221
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.179381
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.206513
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.230000
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.153438
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.225347
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.298426
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.365723
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.425902
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.477381
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.510000
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.417344
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.568814
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.687261
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.771061
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.832419
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.880408
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.920000
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.050938
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.078542
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.108819
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.139484
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.175946
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.222731
$USER_HOME/checkpoints/jsd_mathhard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.270000
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.190625
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.270585
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.343220
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.405131
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.463173
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.517359
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.570000
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.405000
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.568358
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.698020
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.788823
$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.857208
