model,dataset,n,temp,n_graded,n_skipped,k,pass_at_k
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr3e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.290000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.560313
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.682356
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.766318
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.834178
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.889053
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.929226
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.960000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.083281
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.120188
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.155061
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.190463
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.228265
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.258769
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr7e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.280000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.117031
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.193065
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.283947
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.371333
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.444405
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.502070
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.560000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.343125
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.513194
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.668437
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.779062
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.854338
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.901627
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.920000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.045156
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.074231
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.107972
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.139595
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.171416
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.210351
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-6_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.260000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.195156
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.274187
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.346698
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.410241
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.469527
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.522573
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.570000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.483281
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.622540
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.715729
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.781997
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.838363
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.879885
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.910000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.063437
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.094633
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.126063
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.159264
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.200623
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.249025
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.290000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.204375
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/jsd_lr3e-6_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.284559
